index	g id	t id	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20
1707	g72	t1708	0	2	3	0	3	2	0	1	0	5	2	5	1	5	4	0	0	0	0	2
1708	g72	t1709	3	2	0	0	5	0	0	0	3	0	4	0	2	0	1	0	5	2	3	0
1709	g72	t1710	4	6	0	1	0	0	3	1	2	0	0	0	0	0	0	10	0	0	1	4
1710	g72	t1711	5	0	0	5	0	3	1	0	1	3	0	0	0	5	4	3	2	2	5	1
1711	g72	t1712	0	0	0	5	0	3	2	6	3	1	1	0	0	8	0	5	0	0	2	0
1712	g72	t1713	0	0	0	3	0	3	0	3	0	0	0	2	0	0	5	5	2	7	0	5
1713	g72	t1714	4	0	0	0	2	5	0	0	4	0	2	5	3	0	7	2	0	0	0	7
1714	g72	t1715	0	0	0	0	0	3	1	3	0	0	0	7	0	0	3	0	0	0	0	0
1715	g72	t1716	0	3	0	0	1	0	2	4	3	0	0	0	3	1	2	2	3	5	1	0
1716	g72	t1717	0	0	0	0	0	3	0	3	3	3	5	0	1	0	0	1	0	5	0	0
1717	g73	t1718	2	3	0	0	4	0	1	0	2	0	0	0	6	0	0	0	2	5	0	2
1718	g73	t1719	3	0	0	3	5	1	1	2	0	0	5	0	2	0	0	0	4	0	0	0
1719	g73	t1720	8	4	0	2	0	0	0	0	2	4	2	0	5	0	0	0	4	0	4	0
1720	g73	t1721	1	0	3	0	0	0	0	2	0	0	6	0	0	3	0	3	0	0	2	1
1721	g73	t1722	0	3	1	4	0	0	0	1	0	8	2	1	0	0	3	0	0	0	0	1
1722	g73	t1723	5	0	0	0	2	0	0	3	6	2	4	1	1	3	0	0	0	0	2	4
1723	g73	t1724	5	4	0	4	3	0	0	3	0	0	3	0	4	4	0	1	0	3	2	0
1724	g73	t1725	0	3	8	0	2	2	1	3	1	0	4	7	5	2	5	0	0	0	1	3
1725	g73	t1726	4	0	2	0	0	0	0	1	4	0	0	3	0	0	0	3	0	0	1	2
1726	g73	t1727	0	1	0	3	0	3	0	0	0	3	4	2	0	1	1	0	0	0	2	0
1727	g74	t1728	3	0	2	0	0	2	0	1	4	0	4	3	4	1	2	5	0	1	2	3
1728	g74	t1729	0	5	0	0	0	0	1	4	0	0	2	0	2	0	0	3	0	0	0	0
1729	g74	t1730	0	3	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0
1730	g74	t1731	2	0	1	1	4	0	0	3	4	1	1	0	2	2	0	0	2	0	0	3
1731	g74	t1732	2	2	0	0	2	0	2	3	1	1	0	1	0	0	0	2	0	1	0	0
1732	g74	t1733	2	0	0	0	0	2	0	3	4	0	0	2	0	2	0	6	0	0	3	0
1733	g74	t1734	1	4	5	3	2	3	0	0	0	0	1	0	3	0	0	0	0	4	0	2
1734	g74	t1735	3	4	4	2	0	0	0	0	0	0	2	0	3	0	2	4	3	0	0	0
1735	g74	t1736	0	0	2	0	2	3	0	0	0	0	2	0	3	0	0	3	2	1	1	0
1736	g75	t1737	2	0	4	3	2	1	0	4	0	0	3	0	3	1	0	4	4	0	4	1
1737	g75	t1738	0	2	2	0	1	3	5	2	1	3	0	0	1	0	2	1	8	1	3	1
1738	g75	t1739	0	0	2	4	0	3	0	0	0	3	3	0	8	1	3	0	0	0	3	0
1739	g75	t1740	0	0	5	0	4	3	2	0	0	0	0	0	2	4	3	0	1	0	2	0
1740	g75	t1741	2	0	4	0	0	0	1	0	2	5	2	0	5	2	0	0	0	5	0	0
1741	g75	t1742	3	5	5	2	4	2	5	0	0	0	0	0	0	6	0	7	0	2	5	5
1742	g75	t1743	0	1	2	3	3	1	3	0	0	2	0	3	0	0	4	3	3	2	3	0
1743	g75	t1744	4	1	5	0	0	0	0	7	3	0	0	0	0	0	0	4	4	0	0	3
1744	g76	t1745	0	0	4	2	0	0	3	3	0	0	0	3	5	3	0	0	5	2	0	0
1745	g76	t1746	0	2	5	0	3	0	0	0	0	2	4	0	0	2	3	4	0	0	4	2
1746	g76	t1747	2	1	2	0	3	3	0	3	0	2	0	2	2	3	0	2	0	0	5	6
1747	g76	t1748	0	0	2	3	0	5	0	2	0	3	0	0	0	0	0	1	1	0	0	6
1748	g76	t1749	0	0	3	3	2	0	0	0	0	0	0	2	0	0	2	2	2	0	4	0
1749	g76	t1750	0	2	3	0	7	3	0	2	3	4	0	0	0	4	0	0	3	2	2	1
1750	g77	t1751	0	4	0	0	0	0	2	4	5	0	0	3	2	0	1	0	2	0	0	0
1751	g77	t1752	0	0	6	0	0	0	0	2	0	0	6	2	5	7	2	2	3	1	1	0
1752	g77	t1753	0	0	0	3	3	4	5	0	0	0	2	3	3	0	3	0	3	3	0	0
1753	g77	t1754	5	0	0	0	3	0	0	0	0	3	1	2	0	0	0	3	3	0	0	4
1754	g77	t1755	0	0	2	0	0	0	0	3	1	0	0	3	2	0	4	0	0	5	0	0
1755	g77	t1756	0	0	2	0	0	0	0	4	0	4	0	2	1	0	1	0	3	3	1	0
1756	g77	t1757	6	0	0	3	3	5	3	0	3	3	2	2	4	0	3	0	4	0	0	5
1757	g77	t1758	0	0	0	0	2	2	0	0	2	0	0	4	0	0	0	0	0	2	0	0
1758	g77	t1759	6	0	0	0	4	0	0	6	4	4	0	0	5	1	1	2	0	5	0	0
1759	g77	t1760	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0
1760	g77	t1761	0	0	2	1	2	0	0	1	4	0	0	3	0	0	3	0	6	0	0	0
1761	g78	t1762	0	0	4	1	0	3	0	0	0	2	4	3	2	0	2	1	3	3	1	0
1762	g78	t1763	3	0	0	0	2	0	1	4	2	0	0	1	4	2	0	5	2	3	1	0
1763	g78	t1764	3	3	3	2	0	0	0	0	2	0	0	3	4	3	0	0	0	1	2	5
1764	g78	t1765	3	0	0	0	3	0	2	0	0	3	0	0	0	0	0	6	0	3	0	0
1765	g78	t1766	0	0	0	1	3	0	0	0	4	5	0	4	0	0	0	0	3	6	5	0
1766	g78	t1767	0	6	2	4	0	0	0	0	0	0	0	0	0	5	3	2	2	2	0	0
1767	g78	t1768	0	5	4	0	3	0	1	0	0	4	0	0	0	0	6	2	0	0	3	0
1768	g78	t1769	0	1	4	3	4	0	4	4	2	0	0	2	0	0	5	0	4	4	1	0
1769	g79	t1770	2	0	5	7	0	0	0	0	0	2	0	0	0	0	0	4	4	0	0	0
1770	g79	t1771	0	0	3	0	6	0	0	3	2	0	3	3	2	2	0	0	0	3	0	0
1771	g79	t1772	1	4	0	0	3	0	0	0	0	6	2	4	8	0	0	0	4	4	4	0
1772	g79	t1773	3	4	0	4	2	5	8	0	0	3	2	1	0	0	4	0	1	3	5	0
1773	g79	t1774	4	0	0	2	1	0	0	0	0	6	0	0	1	7	0	2	0	5	3	0
1774	g8	t1775	0	4	3	0	0	3	0	0	0	1	1	0	0	4	0	0	0	7	3	0
1775	g8	t1776	0	6	0	3	0	0	0	2	0	0	1	2	0	0	2	0	0	0	0	3
1776	g8	t1777	3	3	8	3	0	3	0	0	0	3	0	0	0	2	2	5	0	0	4	0
1777	g8	t1778	0	0	0	0	3	0	4	0	0	3	4	0	0	2	0	4	0	2	4	1
1778	g8	t1779	0	0	1	2	0	2	0	0	0	4	0	1	3	4	0	2	0	2	3	0
1779	g8	t1780	0	1	0	0	2	0	3	5	3	2	0	3	0	0	0	2	0	3	2	6
1780	g8	t1781	4	7	5	0	4	0	0	1	0	1	5	0	6	0	0	0	0	1	6	0
1781	g8	t1782	1	0	6	0	0	0	3	3	3	0	0	0	0	2	0	0	0	0	0	2
1782	g8	t1783	0	0	1	0	1	0	0	5	5	0	2	0	3	0	0	0	3	0	0	0
1783	g8	t1784	0	0	0	0	1	3	5	0	1	0	0	0	0	2	2	0	3	1	6	0
1784	g8	t1785	6	0	0	2	0	1	0	0	0	3	0	0	0	4	1	0	3	6	1	0
1785	g80	t1786	2	3	0	0	0	4	4	0	0	3	0	0	0	0	0	0	0	0	2	3
1786	g80	t1787	6	5	0	0	0	0	0	0	4	0	3	1	0	0	0	2	0	0	3	4
1787	g80	t1788	0	0	3	4	0	0	4	0	2	2	0	3	0	0	6	0	1	0	0	1
1788	g80	t1789	0	3	0	2	0	2	0	2	0	2	1	1	0	4	0	0	0	4	2	0
1789	g80	t1790	2	1	0	1	0	0	2	3	0	5	5	0	0	2	0	1	0	0	2	0
1790	g80	t1791	0	2	4	0	0	0	0	0	0	4	6	9	2	0	3	0	4	2	0	3
1791	g80	t1792	1	0	0	0	0	0	0	0	4	0	1	5	5	2	6	0	0	1	7	0
1792	g80	t1793	0	0	6	0	3	0	4	0	0	0	0	3	6	0	0	2	0	2	2	5
1793	g80	t1794	5	2	2	0	0	0	5	0	4	0	2	4	5	0	0	0	2	0	0	2
1794	g80	t1795	0	1	0	4	2	0	4	0	3	0	0	0	1	1	0	2	0	5	1	5
1795	g80	t1796	3	0	0	0	0	0	0	1	0	0	3	6	5	3	0	0	6	2	0	4
1796	g81	t1797	0	0	4	5	0	0	2	0	8	4	0	0	1	1	0	0	0	0	0	2
1797	g81	t1798	0	0	0	3	4	2	0	0	0	0	0	0	0	6	0	0	4	0	0	0
1798	g81	t1799	4	0	4	4	0	0	1	4	0	3	0	0	3	4	1	0	0	4	5	0
1799	g81	t1800	0	0	4	0	0	3	5	1	3	0	0	4	0	0	0	0	0	0	0	5
1800	g81	t1801	1	0	4	2	0	0	1	0	0	3	0	0	0	0	0	2	0	5	0	6
1801	g81	t1802	0	0	1	2	4	4	5	0	2	0	2	3	0	0	1	1	1	0	0	3
1802	g81	t1803	4	7	3	0	0	6	0	3	0	3	0	1	2	0	0	2	2	3	4	0
1803	g81	t1804	2	0	4	0	0	0	6	3	0	0	0	0	0	0	4	1	4	0	3	0
1804	g81	t1805	0	7	2	0	0	6	0	0	5	3	0	4	0	1	1	3	0	3	5	4
1805	g82	t1806	3	1	5	0	4	0	7	7	1	0	0	0	0	4	1	0	3	1	0	4
1806	g82	t1807	0	1	4	0	0	0	4	0	2	0	0	2	0	2	6	4	0	3	3	0
1807	g82	t1808	0	0	0	1	6	3	0	3	3	2	2	0	4	0	0	0	5	7	5	0
1808	g82	t1809	0	0	0	0	1	6	0	3	2	4	5	2	0	0	2	3	0	0	1	0
1809	g82	t1810	0	5	3	0	0	0	4	0	4	1	0	0	2	0	3	0	2	0	0	1
1810	g82	t1811	0	0	0	0	1	5	4	5	0	0	1	0	2	2	0	0	4	6	2	0
1811	g82	t1812	5	0	1	1	0	3	0	0	0	4	5	0	4	1	0	0	1	0	2	1
1812	g82	t1813	1	2	0	0	0	0	1	1	2	0	2	0	0	0	0	0	3	5	4	0
1813	g82	t1814	6	0	0	0	4	0	0	4	0	0	4	4	7	0	4	4	0	2	0	0
1814	g83	t1815	2	0	3	3	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	4
1815	g83	t1816	0	0	3	0	2	0	1	4	0	0	5	0	0	0	3	0	0	3	0	1
1816	g83	t1817	1	0	6	0	0	3	0	0	0	6	0	4	0	0	0	0	4	0	0	1
1817	g83	t1818	0	3	2	3	0	0	0	0	0	3	0	0	0	1	2	0	1	0	0	2
1818	g83	t1819	0	5	0	0	0	4	3	2	0	3	0	3	2	0	4	0	6	0	0	5
1819	g83	t1820	0	0	2	0	0	2	1	0	0	3	2	7	0	5	0	0	0	2	2	0
1820	g83	t1821	0	0	0	8	4	4	0	0	7	0	4	0	0	1	2	0	0	2	2	0
1821	g83	t1822	2	4	0	0	0	2	0	2	2	3	0	3	0	3	0	0	0	5	1	2
1822	g83	t1823	0	0	0	1	1	3	3	0	4	0	4	0	2	3	0	0	0	2	5	0
1823	g84	t1824	0	0	3	0	0	6	6	0	0	4	2	2	2	1	6	0	3	0	0	1
1824	g84	t1825	1	3	4	0	3	1	0	0	1	1	0	3	0	0	1	1	0	3	0	4
1825	g84	t1826	0	0	4	1	1	0	3	4	0	0	0	0	0	0	0	2	1	0	0	0
1826	g84	t1827	3	0	0	0	0	0	0	2	2	2	2	0	0	0	5	6	1	2	0	0
1827	g84	t1828	4	0	2	0	7	4	0	0	0	0	0	3	3	0	0	3	4	1	0	0
1828	g84	t1829	3	5	2	0	0	0	2	0	0	4	4	3	0	3	3	1	1	0	4	0
1829	g84	t1830	3	0	2	0	0	0	2	3	0	1	4	0	1	0	1	4	0	6	0	3
1830	g84	t1831	0	5	3	1	0	0	2	0	2	2	0	2	2	0	3	2	4	0	1	0
1831	g84	t1832	0	3	6	2	2	5	3	6	0	3	2	2	0	1	7	0	0	0	3	0
1832	g84	t1833	2	7	5	3	1	0	5	0	0	4	0	0	0	0	0	2	2	0	1	2
1833	g84	t1834	0	0	8	2	0	0	0	0	0	0	0	0	0	6	0	2	3	0	0	1
1834	g84	t1835	0	1	0	0	0	0	0	3	2	0	3	1	4	0	10	0	6	1	0	0
1835	g84	t1836	0	0	0	0	0	7	4	0	1	0	4	3	2	3	0	0	0	4	0	0
1836	g84	t1837	4	4	0	1	1	0	0	2	3	5	1	3	0	0	3	0	0	0	3	4
1837	g84	t1838	0	4	3	1	0	1	0	3	0	0	0	6	5	0	0	0	0	0	5	5
1838	g85	t1839	0	0	0	4	0	2	0	3	2	4	0	1	4	4	5	0	0	0	0	4
1839	g85	t1840	0	2	0	2	3	0	2	0	0	3	0	6	0	2	0	2	0	5	3	0
1840	g85	t1841	0	3	0	2	1	1	1	0	0	5	0	0	0	2	0	4	0	3	4	0
1841	g85	t1842	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	2
1842	g86	t1843	3	0	0	4	1	2	3	1	0	0	4	0	4	0	0	0	0	0	0	0
1843	g86	t1844	0	0	0	6	0	0	0	1	0	6	2	0	0	0	2	0	3	0	0	0
1844	g86	t1845	2	3	7	0	3	5	4	0	2	4	0	2	3	0	0	3	0	4	0	0
1845	g86	t1846	2	4	1	5	0	0	4	0	2	1	1	4	0	1	0	0	5	4	0	0
1846	g86	t1847	0	0	3	0	0	3	0	1	5	0	4	0	2	3	0	1	0	0	1	2
1847	g86	t1848	0	0	4	1	0	4	0	0	0	0	0	4	0	2	0	0	0	2	4	0
1848	g86	t1849	0	0	0	1	0	3	2	0	0	4	3	0	3	0	0	2	0	0	1	0
1849	g86	t1850	0	3	0	0	5	0	0	0	4	0	3	0	4	0	0	0	0	0	3	0
1850	g86	t1851	1	0	0	0	0	0	1	3	0	0	0	0	5	3	1	0	0	4	5	5
1851	g86	t1852	2	0	0	4	3	5	3	0	0	0	3	0	2	0	0	0	0	2	2	0
1852	g86	t1853	0	0	0	1	2	0	4	0	3	0	5	0	4	0	0	5	2	0	2	0
1853	g86	t1854	0	2	0	3	0	0	2	0	3	2	3	0	0	4	2	2	0	0	0	0
1854	g86	t1855	1	0	0	0	2	0	5	5	0	3	4	0	0	0	2	0	2	2	6	4
1855	g86	t1856	3	0	6	0	6	9	0	0	3	1	1	0	2	1	0	0	0	3	0	1
1856	g87	t1857	0	0	0	0	0	0	3	0	1	0	0	0	3	3	7	3	2	1	4	0
1857	g87	t1858	3	0	0	2	0	0	3	0	0	0	0	0	0	1	0	0	0	3	2	4
1858	g87	t1859	5	0	0	4	2	3	0	0	1	0	0	0	3	0	5	0	0	0	0	0
1859	g87	t1860	0	0	0	0	5	0	0	0	0	4	5	0	1	3	2	0	0	1	0	0
1860	g87	t1861	4	0	0	0	6	4	2	2	2	3	2	0	0	3	0	0	3	2	1	0
1861	g87	t1862	3	0	0	0	1	6	3	2	0	2	0	2	0	2	4	0	2	0	0	4
1862	g87	t1863	0	0	0	0	0	0	0	3	0	1	0	3	5	0	0	0	6	0	0	2
1863	g87	t1864	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	0	0	6	4
1864	g87	t1865	0	0	4	3	4	0	0	3	1	3	0	0	0	0	0	0	0	6	3	3
1865	g88	t1866	0	4	0	0	0	1	0	5	0	0	1	2	3	5	2	0	3	1	0	0
1866	g88	t1867	2	0	0	0	0	2	0	0	3	0	3	0	0	0	0	0	0	0	1	5
1867	g88	t1868	1	0	7	5	5	9	0	0	0	0	4	0	3	0	0	0	2	2	0	0
1868	g88	t1869	3	0	5	1	0	0	2	2	0	4	2	0	0	4	3	3	0	3	4	6
1869	g88	t1870	0	0	0	0	0	0	0	0	6	0	0	1	0	1	0	2	3	3	0	0
1870	g88	t1871	0	5	0	0	0	0	0	0	1	0	4	0	4	0	4	0	2	0	4	4
1871	g88	t1872	0	4	2	0	1	2	0	1	1	4	0	3	0	0	1	3	3	4	0	3
1872	g88	t1873	0	0	0	0	0	0	0	5	2	0	6	0	3	2	0	0	2	0	0	0
1873	g88	t1874	0	0	5	2	6	0	0	3	0	0	0	3	1	3	1	3	0	0	3	0
1874	g88	t1875	0	0	0	0	0	3	0	0	3	0	0	1	3	0	5	0	0	0	0	3
1875	g88	t1876	2	0	2	6	0	0	0	0	0	0	1	2	4	3	0	3	3	4	7	4
1876	g88	t1877	0	2	0	0	0	4	2	0	4	0	0	0	5	2	1	0	0	3	2	5
1877	g88	t1878	0	0	0	2	0	0	0	0	6	0	0	0	3	3	0	0	2	2	0	0
1878	g88	t1879	2	0	0	3	0	1	2	4	2	3	1	0	0	2	0	0	0	0	0	0
1879	g88	t1880	3	2	1	2	1	0	6	0	1	1	0	0	0	0	6	0	0	1	4	2
1880	g89	t1881	0	0	0	2	6	0	4	0	5	0	3	4	1	0	2	3	4	3	0	3
1881	g89	t1882	0	0	0	3	2	4	0	0	6	0	0	2	2	0	0	0	0	5	0	0
1882	g89	t1883	0	0	0	0	3	5	2	3	4	3	0	0	0	2	4	0	0	0	2	0
1883	g89	t1884	0	0	0	3	0	0	0	0	2	0	0	0	3	0	1	2	0	3	0	0
1884	g89	t1885	0	0	0	1	1	0	0	0	0	0	3	0	1	3	0	0	0	5	1	0
1885	g89	t1886	0	0	0	5	2	3	0	0	4	4	0	0	3	5	3	0	3	0	5	2
1886	g89	t1887	0	5	0	0	2	3	0	0	4	0	0	3	0	0	0	5	4	2	3	4
1887	g89	t1888	0	0	2	0	0	0	0	1	2	0	1	2	4	0	4	2	1	0	0	2
1888	g9	t1889	1	6	0	0	0	4	2	0	2	1	4	0	0	1	2	2	2	0	0	2
1889	g9	t1890	0	0	4	2	3	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
1890	g9	t1891	5	0	7	0	2	4	0	0	0	0	0	0	0	0	2	2	2	0	0	0
1891	g9	t1892	0	3	1	2	6	6	1	0	0	4	0	0	4	3	1	0	4	2	3	0
1892	g9	t1893	0	0	2	4	0	0	0	0	0	0	0	1	2	0	0	0	4	4	0	0
1893	g9	t1894	5	3	0	0	0	5	0	0	0	0	5	0	0	0	6	4	0	0	0	0
1894	g9	t1895	0	2	3	3	0	0	0	4	1	0	3	4	2	3	1	2	0	4	0	0
1895	g9	t1896	3	0	5	2	4	2	0	0	0	1	3	0	0	2	5	4	5	2	3	0
1896	g9	t1897	2	0	0	0	5	0	0	0	0	2	0	0	3	0	1	4	4	0	0	0
1897	g9	t1898	2	4	0	3	0	5	7	0	3	0	0	0	1	0	2	0	6	0	2	0
1898	g9	t1899	4	3	2	0	0	0	0	4	0	0	0	0	0	2	0	2	2	1	0	0
1899	g90	t1900	0	0	5	2	0	0	4	3	0	0	0	1	7	3	0	0	0	0	0	0
1900	g90	t1901	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1
1901	g90	t1902	0	2	0	2	2	0	0	3	0	0	4	2	0	2	0	0	0	2	3	0
1902	g90	t1903	0	1	0	5	0	2	0	0	2	3	0	0	3	0	1	0	0	7	0	0
1903	g90	t1904	2	0	3	2	3	2	0	0	0	0	0	3	0	4	5	2	5	0	0	0
1904	g90	t1905	0	0	0	9	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2
1905	g90	t1906	2	3	0	0	0	0	4	0	0	0	0	0	1	0	0	3	2	0	0	6
1906	g90	t1907	0	1	0	1	2	0	0	0	0	1	0	0	0	0	1	4	0	3	1	0
1907	g90	t1908	2	5	4	2	0	0	0	4	0	4	3	5	0	0	3	4	0	0	4	1
1908	g90	t1909	0	0	0	0	0	0	1	0	0	0	1	6	0	5	0	4	2	2	0	1
1909	g90	t1910	5	0	1	0	0	0	2	0	4	0	2	0	0	0	0	0	2	5	0	0
1910	g90	t1911	0	2	1	4	0	3	6	0	4	5	4	0	3	0	0	4	5	4	0	0
1911	g90	t1912	0	0	3	1	4	3	0	2	1	0	2	1	0	1	0	5	5	4	0	0
1912	g90	t1913	3	0	0	0	1	4	0	0	5	3	0	5	2	0	6	4	0	3	2	5
1913	g90	t1914	0	0	3	1	0	5	0	4	0	0	0	0	0	0	0	3	0	0	0	3
1914	g91	t1915	2	0	7	4	1	0	0	1	0	3	1	0	0	1	0	0	3	3	0	3
1915	g91	t1916	5	0	0	3	0	0	2	2	0	0	0	2	0	0	5	4	0	0	0	1
1916	g91	t1917	0	0	2	1	0	0	0	1	0	0	3	0	2	2	0	0	2	0	0	0
1917	g91	t1918	3	2	0	0	4	5	0	3	0	5	0	0	5	4	0	1	0	0	2	3
1918	g91	t1919	0	0	5	0	0	5	0	5	0	0	0	2	0	2	0	0	0	0	0	4
1919	g91	t1920	6	0	0	1	0	3	2	0	4	0	0	3	0	4	0	1	2	2	4	4
1920	g91	t1921	0	2	0	6	2	0	2	2	0	4	1	0	0	0	0	2	4	0	0	2
1921	g91	t1922	0	0	0	0	0	0	3	3	2	3	0	0	2	4	0	1	4	5	4	4
1922	g91	t1923	3	0	0	0	3	2	3	0	0	0	3	2	0	0	0	3	1	0	0	6
1923	g92	t1924	1	0	0	3	2	0	0	3	5	2	0	4	4	0	0	3	2	2	0	0
1924	g92	t1925	0	0	1	0	1	0	0	0	2	0	0	5	0	0	3	5	0	4	2	0
1925	g92	t1926	0	0	4	6	0	4	0	0	0	0	0	1	0	3	0	2	3	6	0	0
1926	g92	t1927	0	0	3	0	3	0	0	0	2	0	0	0	1	0	3	0	0	4	0	2
1927	g92	t1928	4	6	3	7	3	0	2	5	2	1	2	0	0	4	0	0	0	0	3	1
1928	g92	t1929	0	0	0	0	0	0	0	0	4	0	0	0	6	2	4	2	0	0	0	0
1929	g92	t1930	4	8	0	0	0	4	0	0	4	1	0	3	0	0	0	1	0	0	3	3
1930	g92	t1931	1	3	0	4	0	0	2	0	0	6	0	0	5	0	4	0	3	0	6	0
1931	g93	t1932	3	0	0	0	5	1	0	0	0	5	0	0	3	0	0	2	1	3	0	0
1932	g93	t1933	6	0	0	1	3	0	0	4	7	0	0	1	0	4	0	3	2	2	0	0
1933	g93	t1934	2	9	0	6	0	4	2	0	0	0	0	0	5	0	0	3	0	5	5	6
1934	g93	t1935	0	0	0	1	3	0	0	6	0	0	1	0	0	3	0	0	1	0	0	3
1935	g93	t1936	1	2	5	0	4	2	6	2	2	4	0	1	2	0	4	3	6	0	0	0
1936	g93	t1937	0	3	7	7	0	0	0	6	0	5	0	5	0	4	4	0	0	0	4	3
1937	g93	t1938	0	4	0	3	0	0	0	4	0	0	0	0	1	0	1	0	2	0	0	0
1938	g93	t1939	0	2	3	2	1	0	2	5	0	4	1	0	0	5	0	0	0	0	0	4
1939	g93	t1940	5	1	0	5	2	4	0	1	3	2	4	0	0	5	2	1	0	0	0	0
1940	g94	t1941	0	0	3	0	0	2	2	0	0	0	0	1	5	1	3	0	0	5	0	0
1941	g94	t1942	2	4	1	0	6	0	0	0	4	3	4	0	0	5	3	0	0	0	2	0
1942	g94	t1943	0	6	0	0	0	1	3	0	4	6	3	0	0	5	5	4	2	2	0	0
1943	g94	t1944	1	0	0	4	0	0	0	2	0	0	0	1	0	3	0	0	0	1	1	3
1944	g94	t1945	0	3	0	0	0	3	3	5	0	0	2	0	0	0	3	0	2	0	2	0
1945	g94	t1946	0	0	0	4	0	0	0	1	0	0	0	0	0	3	0	3	0	1	0	4
1946	g94	t1947	0	0	0	1	0	0	3	4	0	2	6	0	4	4	6	0	0	3	2	0
1947	g95	t1948	0	0	0	2	5	0	0	0	1	1	2	1	2	3	5	3	0	0	0	4
1948	g95	t1949	5	0	0	3	3	5	3	7	0	3	0	4	4	0	3	2	0	3	0	3
1949	g95	t1950	0	0	0	0	0	7	0	0	7	3	0	0	5	3	0	3	0	0	2	0
1950	g95	t1951	6	0	0	0	1	5	9	1	0	2	0	3	0	0	0	5	0	0	3	0
1951	g95	t1952	3	3	3	2	2	3	3	3	0	1	2	1	0	1	0	3	0	0	4	0
1952	g95	t1953	0	0	3	5	0	10	0	0	0	0	3	0	0	0	0	3	0	4	0	0
1953	g95	t1954	4	3	0	6	0	0	10	0	2	0	2	0	0	0	0	6	0	0	4	3
1954	g95	t1955	0	0	1	6	0	0	5	3	3	0	1	0	1	3	1	3	4	0	0	0
1955	g95	t1956	0	1	0	0	0	3	3	1	5	2	0	0	7	0	0	2	0	5	0	0
1956	g95	t1957	0	2	0	0	1	2	0	4	2	0	6	6	0	2	0	0	0	2	0	0
1957	g95	t1958	5	0	4	0	0	0	7	0	0	3	2	1	0	8	2	4	0	2	0	0
1958	g95	t1959	5	5	0	3	1	3	0	1	2	0	0	3	6	3	3	0	0	4	2	0
1959	g96	t1960	2	0	0	0	0	2	0	3	0	1	0	0	2	4	6	0	0	3	0	0
1960	g96	t1961	4	0	0	3	0	5	0	4	2	3	0	0	0	1	4	0	1	2	0	2
1961	g96	t1962	4	5	0	0	1	0	3	4	0	6	1	1	0	0	3	0	3	3	0	3
1962	g96	t1963	3	0	5	3	2	0	3	2	0	0	0	3	0	2	0	3	0	2	6	6
1963	g96	t1964	0	1	0	0	3	0	4	0	3	0	0	0	0	2	0	0	3	0	7	2
1964	g96	t1965	3	2	0	3	0	2	5	0	2	3	0	3	1	0	0	0	4	4	0	2
1965	g96	t1966	0	1	5	0	4	6	0	5	0	0	0	1	0	0	1	1	0	0	0	0
1966	g96	t1967	3	0	0	5	0	3	0	1	1	0	3	3	2	0	0	4	4	0	4	0
1967	g96	t1968	4	0	5	0	0	0	3	4	2	1	0	0	5	3	2	0	2	0	0	0
1968	g96	t1969	1	3	1	4	0	0	1	5	4	2	0	0	3	2	7	0	0	0	1	1
1969	g96	t1970	5	0	0	3	0	2	3	0	4	2	0	0	0	0	0	0	2	2	5	0
1970	g96	t1971	0	0	6	5	5	2	5	0	0	1	0	4	0	8	0	0	0	0	0	2
1971	g97	t1972	2	6	5	2	4	0	0	5	0	4	0	0	4	2	3	6	5	0	0	0
1972	g97	t1973	0	0	6	8	0	2	0	6	0	0	0	3	4	0	3	2	2	0	3	4
1973	g97	t1974	0	0	2	3	3	1	0	0	8	3	0	0	0	0	0	0	3	0	3	4
1974	g97	t1975	4	0	0	0	3	1	4	0	2	4	0	2	3	3	3	5	0	3	3	0
1975	g97	t1976	0	3	0	0	0	0	3	2	0	4	0	4	4	6	0	4	3	0	1	0
1976	g97	t1977	3	0	0	2	0	0	0	0	3	3	0	0	0	0	2	0	5	1	2	0
1977	g97	t1978	0	4	2	1	1	0	2	0	5	0	0	2	0	0	7	2	2	0	0	0
1978	g97	t1979	0	0	5	2	0	1	6	6	2	2	0	0	3	5	2	0	0	2	0	4
1979	g97	t1980	3	3	9	0	4	0	0	2	0	2	0	1	6	0	1	0	5	0	5	0
1980	g97	t1981	5	0	1	0	1	4	2	5	0	0	0	0	3	0	7	2	1	0	2	0
1981	g98	t1982	0	0	5	0	4	0	0	6	2	1	0	0	3	0	0	0	2	0	0	4
1982	g98	t1983	0	4	0	2	2	0	4	0	5	0	1	1	1	5	2	0	0	4	6	3
1983	g98	t1984	2	1	0	2	8	5	0	2	0	4	8	0	4	6	4	4	4	0	3	6
1984	g98	t1985	0	2	0	4	0	2	0	0	5	0	2	0	0	3	0	0	5	0	0	2
